VEHICLE TRAINING UPDATES
+-------+---------+------------+----------------+
| Round | Vehicle | Train Loss | Train Accuracy |
|   30  |  C2_D8  |  2326265.8798 |    1.0e-05    |
|   30  |  C2_D6  |  2326265.8798 |    1.0e-05    |
|   30  |  C1_D12 |  2326265.8798 |    1.0e-05    |
|   30  |  C1_D10 |  2326265.8798 |    1.0e-05    |
|   30  |  C2_D11 |  2326265.8798 |    1.0e-05    |
|   30  |  C2_D14 |  2326265.8798 |    1.0e-05    |
|   30  |  C2_D16 |  2326265.8798 |    1.0e-05    |
|   30  |  C1_D14 |  2326265.8798 |    1.0e-05    |
|   30  |  C1_D16 |  2326265.8798 |    1.0e-05    |
|   30  |  C1_D18 |  2326265.8798 |    1.0e-05    |
|   30  |  C1_D17 |  2326265.8798 |    1.0e-05    |
|   30  |  C2_D19 |  2326265.8798 |    1.0e-05    |
|   30  |  C2_D17 |  2326265.8798 |    1.0e-05    |
|   30  |  C1_D20 |  2326265.8798 |    1.0e-05    |
|   30  |  C2_D18 |  2326265.8798 |    1.0e-05    |
|   30  |  C2_D20 |  2326265.8798 |    1.0e-05    |
|   30  |  C1_D19 |  2326265.8798 |    1.0e-05    |
|   30  |  C1_D15 |  2326265.8798 |    1.0e-05    |
|   30  |  C2_D12 |  2326265.8798 |    1.0e-05    |
+-------+---------+---------------+---------------+
